0.901390	0.878499	-75.316501	-0.006808	0.003516	-1.002955	0.004599	0.002936	0.003768	0.063945	0.257787	0.280156	0.002045
0.900663	0.878256	-75.316091	-0.004847	0.002904	-1.003556	0.004162	0.003533	0.002595	0.063693	0.257682	0.280044	0.002045
0.899940	0.876651	-75.316965	-0.004025	0.002791	-1.002945	0.005167	0.000043	-0.000236	0.063777	0.257730	0.280142	0.001789
0.898878	0.873795	-75.319513	-0.005846	0.002200	-1.002695	0.004574	-0.001553	0.000785	0.063565	0.257670	0.279995	0.002045
0.896629	0.872139	-75.321186	-0.005109	0.002088	-1.001968	0.001509	-0.001496	0.000800	0.063606	0.257716	0.280003	0.002045
0.896179	0.870275	-75.323672	-0.003902	0.002331	-1.001849	0.002157	-0.005420	-0.001591	0.063649	0.257721	0.279917	0.002045
0.894902	0.867383	-75.326309	-0.004601	0.002339	-1.001240	0.001410	-0.008746	-0.002350	0.063526	0.257546	0.279536	0.002045
0.893831	0.866188	-75.328078	-0.004060	0.002221	-1.000993	-0.002968	-0.008214	-0.004684	0.063651	0.257640	0.279598	0.002045
0.892383	0.864068	-75.328454	-0.004369	0.002220	-1.000996	-0.003563	-0.010235	-0.005432	0.063439	0.257619	0.279808	0.001789
0.891436	0.863861	-75.328515	-0.004207	0.002212	-1.001608	-0.003704	-0.009065	-0.006011	0.063521	0.257709	0.279868	0.002045
0.891795	0.863499	-75.328727	-0.006638	0.002929	-1.002346	-0.002817	-0.006781	-0.002167	0.063516	0.257917	0.279944	0.002045
0.890537	0.862139	-75.330407	-0.003918	0.003409	-1.002716	-0.001637	-0.004606	-0.004218	0.063603	0.257842	0.279847	0.002045
0.890304	0.861308	-75.333938	-0.004735	0.003517	-1.003694	-0.000767	-0.005204	-0.004374	0.063563	0.257754	0.279964	0.002045
0.890377	0.862019	-75.335393	-0.005944	0.002906	-1.004174	0.001304	-0.000020	-0.002133	0.063481	0.257621	0.280073	0.001789
0.890139	0.860067	-75.336609	-0.005323	0.002903	-1.004416	0.001292	-0.002059	-0.001855	0.063565	0.257668	0.280258	0.002045
0.888318	0.857425	-75.337155	-0.005917	0.003154	-1.003806	0.000712	-0.001617	-0.001113	0.063396	0.257652	0.280338	0.002045
0.886730	0.856804	-75.337237	-0.005690	0.003284	-1.003195	0.000862	-0.001325	-0.001554	0.063398	0.257570	0.280194	0.002045
0.887007	0.855466	-75.337982	-0.005548	0.002927	-1.002703	-0.000025	-0.003485	-0.002304	0.063486	0.257452	0.280266	0.002045
0.886656	0.853904	-75.339635	-0.005735	0.002325	-1.002573	0.001727	-0.003365	-0.003195	0.063432	0.257366	0.280076	0.001789
0.885958	0.852376	-75.341130	-0.008022	0.002326	-1.002451	0.000847	-0.004102	0.000485	0.063479	0.257243	0.280322	0.002045
0.884642	0.851970	-75.340195	-0.007989	0.002815	-1.002089	-0.000027	-0.004110	0.003877	0.063399	0.257067	0.280336	0.002045
0.882986	0.851305	-75.341124	-0.006033	0.002689	-1.002455	-0.003094	-0.003907	0.003598	0.063483	0.257074	0.280340	0.002045
0.881996	0.851024	-75.340864	-0.005951	0.002566	-1.002458	-0.002492	-0.000577	0.004360	0.063521	0.257244	0.280371	0.002045
0.880544	0.848650	-75.342954	-0.004112	0.002441	-1.002823	-0.001045	-0.002912	0.001683	0.063478	0.257282	0.280332	0.001789
0.879649	0.849096	-75.343979	-0.005512	0.002315	-1.003186	-0.003516	-0.000540	0.001566	0.063599	0.257500	0.280500	0.002045
0.878994	0.846506	-75.343692	-0.007108	0.002194	-1.003185	-0.002509	-0.003198	0.004634	0.063641	0.257546	0.280465	0.002045
0.879041	0.846846	-75.344662	-0.005392	0.002566	-1.002459	-0.003070	0.000451	0.004518	0.063679	0.257675	0.280398	0.002045
0.877755	0.844580	-75.346096	-0.004292	0.001962	-1.002450	-0.001919	-0.002460	0.001690	0.063681	0.257631	0.280611	0.002045
0.878484	0.844118	-75.347189	-0.005225	0.001599	-1.002446	-0.000016	-0.001616	0.000952	0.063717	0.257845	0.280381	0.002045
0.878004	0.842172	-75.347537	-0.005943	0.001734	-1.002323	0.000702	-0.003957	0.000930	0.063631	0.257880	0.280297	0.001789
0.877331	0.840934	-75.347400	-0.007062	0.001855	-1.002329	0.001441	-0.002240	0.003149	0.063630	0.257923	0.280171	0.002045
0.876629	0.840440	-75.347114	-0.007360	0.001978	-1.002327	0.001523	-0.002835	0.004763	0.063672	0.257927	0.280173	0.002045
0.874148	0.839606	-75.348377	-0.005631	0.001731	-1.002690	-0.000229	-0.002501	0.003154	0.063509	0.257662	0.280128	0.002045
0.871254	0.838182	-75.350911	-0.004702	0.001605	-1.003056	-0.004761	-0.003125	-0.000071	0.063677	0.257762	0.280016	0.002045
0.869777	0.838165	-75.352632	-0.007369	0.001486	-1.003050	-0.003729	-0.001259	0.000821	0.063552	0.257666	0.280173	0.001789
0.866798	0.836709	-75.352516	-0.007510	0.001856	-1.002564	-0.008402	-0.001614	0.001280	0.063553	0.257625	0.280036	0.002045
0.866713	0.836911	-75.354675	-0.006819	0.001856	-1.002563	-0.007221	0.000846	0.000116	0.063548	0.257792	0.280017	0.002045
0.864951	0.834754	-75.357093	-0.006074	0.001855	-1.002685	-0.010006	-0.000976	-0.002538	0.063722	0.257642	0.279868	0.002045
0.861032	0.833381	-75.359135	-0.005599	0.001494	-1.002437	-0.012930	-0.001773	-0.005919	0.063635	0.257717	0.279964	0.002045
0.860099	0.829224	-75.360555	-0.006934	0.001374	-1.002318	-0.011645	-0.007035	-0.005670	0.063594	0.257671	0.280044	0.002045
0.859228	0.827668	-75.361102	-0.007687	0.001496	-1.002316	-0.009298	-0.005193	-0.004636	0.063720	0.257723	0.280099	0.001789
0.859560	0.825367	-75.361744	-0.009114	0.001494	-1.002437	-0.006831	-0.008027	-0.000987	0.063684	0.257510	0.280241	0.002045
0.859191	0.825138	-75.362768	-0.005339	0.001125	-1.002803	-0.003464	-0.006322	-0.003934	0.063639	0.257589	0.280296	0.002045
0.858068	0.823835	-75.364442	-0.006863	0.001005	-1.002681	-0.004936	-0.008482	-0.003354	0.063810	0.257562	0.280384	0.002045
0.856490	0.824631	-75.366443	-0.006985	0.001132	-1.002195	-0.005353	-0.004844	-0.002292	0.063768	0.257556	0.280602	0.002045
0.853876	0.823863	-75.367522	-0.006674	0.001016	-1.001828	-0.004482	-0.006026	-0.001864	0.063597	0.257581	0.280688	0.001789
0.851096	0.822825	-75.370698	-0.005880	0.001377	-1.001955	-0.005334	-0.001638	-0.003004	0.063681	0.257631	0.280655	0.002045
0.849797	0.820619	-75.372829	-0.005189	0.001623	-1.001713	-0.005193	-0.002641	-0.005516	0.063599	0.257500	0.280544	0.002045
0.848484	0.820412	-75.373307	-0.006494	0.001748	-1.001350	-0.008237	0.001195	-0.005178	0.063644	0.257422	0.280314	0.002045
0.846696	0.819835	-75.376108	-0.005289	0.001993	-1.001109	-0.008969	0.000640	-0.007241	0.063643	0.257464	0.280321	0.002045
0.846687	0.821026	-75.376989	-0.007018	0.001748	-1.001348	-0.008956	0.003252	-0.006337	0.063471	0.257492	0.280144	0.001789
0.844709	0.818910	-75.378963	-0.006972	0.001628	-1.001346	-0.009413	-0.000235	-0.005774	0.063473	0.257451	0.280050	0.002045
0.843384	0.819324	-75.381032	-0.004955	0.001257	-1.001952	-0.008242	0.000784	-0.009011	0.063216	0.257470	0.280002	0.002045
0.843619	0.817349	-75.383471	-0.007625	0.001618	-1.002077	-0.003431	-0.000771	-0.007130	0.063429	0.257490	0.279923	0.002045
0.842022	0.814404	-75.385301	-0.007326	0.001257	-1.001951	-0.003730	-0.002082	-0.006109	0.063346	0.257400	0.279863	0.002045
0.839300	0.812472	-75.387337	-0.005256	0.001136	-1.001951	-0.007093	-0.002730	-0.008750	0.063392	0.257279	0.279846	0.001789
0.835682	0.813041	-75.389795	-0.007059	0.001013	-1.002072	-0.008102	-0.000247	-0.007547	0.063517	0.257372	0.280039	0.002045
0.834073	0.814006	-75.389775	-0.007708	0.001135	-1.001952	-0.010298	-0.001389	-0.005042	0.063431	0.257406	0.280042	0.002045
0.833155	0.813913	-75.388798	-0.007519	0.001259	-1.001710	-0.009409	0.000761	-0.002672	0.063557	0.257459	0.280010	0.002045
0.832332	0.813489	-75.389871	-0.006316	0.001746	-1.001472	-0.007660	-0.000143	-0.002686	0.063603	0.257339	0.279949	0.002045
0.833026	0.812292	-75.392514	-0.006175	0.001872	-1.001107	-0.006781	0.000135	-0.002983	0.063731	0.257350	0.279954	0.002045
0.833842	0.811636	-75.393873	-0.006336	0.001873	-1.000988	-0.004429	0.002852	-0.002234	0.063689	0.257345	0.280172	0.001789
0.832710	0.811565	-75.394747	-0.006203	0.001627	-1.001232	-0.003829	0.006033	-0.001033	0.063769	0.257518	0.280245	0.002045
0.833182	0.812697	-75.395150	-0.007020	0.001629	-1.000989	0.002165	0.006922	0.002041	0.063723	0.257635	0.280613	0.002045
0.831937	0.810793	-75.396728	-0.004701	0.001751	-1.000989	0.002141	0.002716	0.000240	0.063682	0.257592	0.280429	0.002045
0.830257	0.809238	-75.397985	-0.004376	0.001383	-1.001352	0.001400	0.000853	-0.001981	0.063681	0.257633	0.280435	0.002045
0.828526	0.809497	-75.398080	-0.005416	0.001381	-1.001474	0.000819	0.001592	-0.002120	0.063643	0.257464	0.280364	0.001789
0.826527	0.808566	-75.398880	-0.006431	0.001258	-1.001596	-0.001955	0.001771	0.000252	0.063639	0.257588	0.280427	0.002045
0.825648	0.807280	-75.399815	-0.005175	0.001129	-1.002204	-0.004734	0.001385	0.000114	0.063549	0.257786	0.280587	0.002045
0.824455	0.806366	-75.401858	-0.005156	0.001250	-1.002325	-0.004595	0.000224	-0.000781	0.063548	0.257789	0.280324	0.002045
0.823450	0.804859	-75.405122	-0.004279	0.001374	-1.002200	-0.005342	-0.002936	-0.004634	0.063677	0.257758	0.280367	0.002045
0.822656	0.803824	-75.408326	-0.004303	0.001255	-1.001958	-0.006364	-0.003041	-0.007723	0.063641	0.257508	0.280108	0.002045
0.821895	0.801538	-75.412540	-0.004835	0.001380	-1.001594	-0.004615	-0.003933	-0.009505	0.063721	0.257683	0.280005	0.001789
0.823212	0.801740	-75.413284	-0.005045	0.001501	-1.001478	-0.000807	-0.002109	-0.009653	0.063509	0.257662	0.280172	0.002045
0.823319	0.802884	-75.413366	-0.005422	0.001259	-1.001475	0.001686	-0.000121	-0.009060	0.063463	0.257783	0.280145	0.002045
0.821453	0.804451	-75.414166	-0.004826	0.001021	-1.001227	-0.000492	0.002106	-0.009916	0.063460	0.257907	0.280252	0.002045
0.820999	0.804337	-75.416051	-0.005682	0.001026	-1.000741	0.000686	0.003531	-0.008584	0.063461	0.257868	0.279982	0.002045
0.820605	0.804492	-75.414787	-0.007260	0.000900	-1.001107	0.002155	0.005363	-0.003854	0.063421	0.257779	0.280099	0.001789
0.821777	0.802480	-75.415655	-0.005691	0.001266	-1.000867	0.003171	0.004024	-0.002249	0.063336	0.257772	0.280096	0.002045
0.818662	0.802799	-75.418455	-0.006356	0.001267	-1.000866	0.000564	0.007981	0.000445	0.063291	0.257850	0.280238	0.002045
0.815681	0.802454	-75.420087	-0.004957	0.001388	-1.000985	-0.004257	0.007786	-0.000862	0.063292	0.257809	0.280188	0.002045
0.813857	0.802090	-75.423530	-0.004366	0.001764	-1.000866	-0.005435	0.005791	-0.003819	0.063293	0.257767	0.280225	0.002045
0.813997	0.800583	-75.423134	-0.006673	0.002003	-1.001116	-0.004146	0.001247	-0.002388	0.063252	0.257721	0.280261	0.001789
0.812551	0.799031	-75.424179	-0.006764	0.001995	-1.001726	-0.005527	0.000824	-0.000764	0.063383	0.257609	0.280160	0.002045
0.810543	0.796825	-75.425237	-0.004003	0.002236	-1.001733	-0.006718	-0.003355	-0.003442	0.063511	0.257619	0.280253	0.002045
0.809594	0.795961	-75.425961	-0.004726	0.001995	-1.001609	-0.009336	-0.001409	-0.004446	0.063468	0.257616	0.280163	0.002045
0.807709	0.793201	-75.426713	-0.006709	0.002113	-1.001855	-0.008622	-0.004354	-0.001231	0.063677	0.257761	0.280148	0.002045
0.805876	0.795369	-75.426767	-0.005694	0.002351	-1.002102	-0.007290	-0.001041	-0.000033	0.063418	0.257864	0.279981	0.001789
0.803742	0.795715	-75.426638	-0.007232	0.002230	-1.002101	-0.006560	-0.000938	0.004237	0.063373	0.257945	0.279816	0.002045
0.804419	0.796293	-75.430442	-0.002322	0.002590	-1.002350	-0.005524	0.001553	-0.001051	0.063586	0.257961	0.280132	0.002045
0.806114	0.795604	-75.432129	-0.004734	0.002956	-1.002110	-0.002012	0.002511	-0.001501	0.063632	0.257843	0.279852	0.002045
0.807321	0.796968	-75.433755	-0.005288	0.003202	-1.001985	0.001948	0.005647	-0.002527	0.063585	0.258004	0.280007	0.002045
0.808961	0.794692	-75.435155	-0.005877	0.003319	-1.002351	0.004860	0.004141	-0.002847	0.063631	0.257883	0.279946	0.002045
0.809808	0.793860	-75.434021	-0.007702	0.003682	-1.002354	0.008531	0.007690	0.000258	0.063761	0.257772	0.279757	0.001789
0.809275	0.794432	-75.434294	-0.005946	0.003801	-1.002478	0.008522	0.006237	0.000100	0.063634	0.257757	0.280102	0.002045
0.805880	0.795154	-75.434369	-0.005125	0.003802	-1.002358	0.007063	0.006272	-0.001219	0.063549	0.257750	0.280011	0.002045
0.805206	0.795177	-75.433393	-0.008458	0.003926	-1.002116	0.007939	0.006073	0.004374	0.063550	0.257708	0.280048	0.002045
0.804803	0.793887	-75.433994	-0.006036	0.003930	-1.001750	0.004575	0.004965	0.005116	0.063556	0.257501	0.280016	0.002045
0.803297	0.792589	-75.434595	-0.006357	0.003689	-1.001629	0.001485	0.000786	0.007455	0.063379	0.257734	0.280091	0.001789
0.802650	0.792126	-75.436780	-0.004322	0.003690	-1.001507	-0.001566	0.003472	0.005722	0.063211	0.257679	0.279946	0.002045
0.801299	0.791346	-75.439922	-0.002740	0.003699	-1.000897	-0.003171	0.003537	0.000574	0.063379	0.257736	0.279916	0.002045
0.800107	0.789312	-75.441309	-0.005574	0.003456	-1.001012	-0.005964	0.000245	0.000117	0.063251	0.257764	0.280136	0.002045
0.798908	0.787690	-75.441288	-0.005744	0.003087	-1.001497	-0.003352	-0.002423	0.000232	0.063165	0.257796	0.280314	0.002045
0.796528	0.786636	-75.441322	-0.004804	0.003205	-1.001623	-0.004086	-0.003130	-0.000800	0.063037	0.257784	0.280308	0.002045
0.795521	0.786397	-75.441903	-0.004233	0.002717	-1.001863	-0.005257	-0.003244	-0.002268	0.063207	0.257799	0.280403	0.001789
0.795900	0.784487	-75.442347	-0.005233	0.002592	-1.002108	-0.002926	-0.004166	-0.001255	0.063421	0.257778	0.280275	0.002045
0.795437	0.781857	-75.441165	-0.007006	0.002349	-1.002227	-0.003524	-0.006515	0.003296	0.063251	0.257763	0.280223	0.002045
0.793969	0.781906	-75.440032	-0.006466	0.002113	-1.002591	-0.003947	-0.003623	0.007004	0.063381	0.257693	0.280085	0.002045
0.792103	0.782214	-75.442087	-0.004380	0.001868	-1.002838	-0.004820	-0.002880	0.007014	0.063337	0.257733	0.279826	0.002045
0.791578	0.780946	-75.441842	-0.004722	0.001747	-1.002836	-0.003561	-0.001597	0.007460	0.063380	0.257695	0.279822	0.001789
0.789944	0.781211	-75.441357	-0.005209	0.001875	-1.002346	-0.003112	0.000138	0.007913	0.063589	0.257839	0.279850	0.002045
0.789963	0.780917	-75.442668	-0.005114	0.002001	-1.002098	-0.000920	0.000397	0.006725	0.063680	0.257640	0.279734	0.002045
0.789726	0.780161	-75.443249	-0.006015	0.002126	-1.001973	-0.001945	-0.000308	0.006133	0.063806	0.257693	0.279746	0.002045
0.789496	0.778242	-75.443795	-0.006652	0.002494	-1.001611	-0.002083	0.001001	0.006586	0.063767	0.257565	0.279638	0.002045
0.789675	0.777997	-75.442566	-0.006328	0.002375	-1.001484	-0.000612	0.002874	0.005415	0.063726	0.257519	0.279673	0.001789
0.790242	0.778156	-75.443132	-0.007735	0.002622	-1.001122	0.002889	0.001925	0.007307	0.063725	0.257561	0.279636	0.002045
0.790411	0.776819	-75.443843	-0.005993	0.002863	-1.001126	0.004051	0.000750	0.005967	0.063596	0.257590	0.279724	0.002045
0.790469	0.773122	-75.444662	-0.005958	0.003106	-1.001009	0.005787	-0.002476	0.005050	0.063679	0.257682	0.279697	0.002045
0.789622	0.772038	-75.445475	-0.005887	0.002494	-1.001491	0.005193	-0.003771	0.004454	0.063433	0.257328	0.279416	0.002045
0.788529	0.770714	-75.445625	-0.006867	0.002610	-1.001859	0.003433	-0.005060	0.006072	0.063388	0.257409	0.279295	0.001789
0.786007	0.770543	-75.444799	-0.006983	0.002362	-1.002345	0.000665	-0.003570	0.008159	0.063301	0.257484	0.279348	0.002045
0.785407	0.767284	-75.446691	-0.003304	0.002237	-1.002588	0.000209	-0.006582	0.003129	0.063430	0.257413	0.279253	0.002045
0.782996	0.768441	-75.448856	-0.005493	0.001996	-1.002583	-0.002993	-0.004480	0.001981	0.063502	0.257418	0.279388	0.002045
0.781990	0.766406	-75.449314	-0.005988	0.001875	-1.002582	-0.004029	-0.007079	0.001818	0.063503	0.257377	0.279338	0.002045
0.782550	0.765354	-75.450106	-0.006017	0.001508	-1.002944	-0.003571	-0.003158	0.001699	0.063502	0.257417	0.279300	0.002045
0.782149	0.764438	-75.450584	-0.005953	0.001633	-1.002580	-0.003572	-0.003594	0.001696	0.063505	0.257330	0.279725	0.001789
0.782086	0.763274	-75.451001	-0.006134	0.001761	-1.001973	-0.002686	-0.002159	0.002293	0.063720	0.257264	0.279945	0.002045
0.780991	0.762724	-75.451021	-0.005661	0.001645	-1.001605	-0.001962	-0.003477	0.001690	0.063714	0.257471	0.280064	0.002045
0.780107	0.764270	-75.451527	-0.006030	0.001529	-1.001356	-0.001638	0.002197	0.000848	0.063799	0.257478	0.280112	0.002045
0.779579	0.761852	-75.453528	-0.006751	0.001404	-1.001599	0.000967	-0.001784	0.001689	0.063840	0.257522	0.280251	0.002045
0.780111	0.761427	-75.455761	-0.005644	0.001520	-1.001968	0.003167	-0.000072	0.000810	0.063712	0.257552	0.280296	0.001789
0.778993	0.760081	-75.455679	-0.006499	0.001640	-1.002091	0.000975	-0.000182	0.001408	0.063749	0.257722	0.280236	0.002045
0.777894	0.761079	-75.455775	-0.006308	0.001880	-1.002216	-0.001056	0.002324	0.001879	0.063708	0.257677	0.280227	0.002045
0.775514	0.758528	-75.456479	-0.006365	0.001526	-1.002453	-0.002673	0.000608	0.001724	0.063797	0.257560	0.280256	0.002045
0.776012	0.758282	-75.456322	-0.006900	0.001522	-1.002822	-0.000773	0.001152	0.002161	0.063835	0.257690	0.280102	0.002045
0.776027	0.756563	-75.458022	-0.005092	0.001639	-1.003069	-0.000273	-0.002912	-0.000524	0.063751	0.257642	0.279960	0.002045
0.775135	0.756952	-75.458849	-0.006879	0.002004	-1.002952	0.000327	-0.000165	0.000379	0.063754	0.257559	0.279947	0.001789
0.775177	0.754209	-75.459224	-0.008209	0.002248	-1.002711	-0.000269	-0.002508	0.004193	0.063673	0.257386	0.279831	0.002045
0.775528	0.753353	-75.461253	-0.006003	0.002133	-1.002461	0.000614	-0.001346	0.002135	0.063843	0.257402	0.279794	0.002045
0.774629	0.752014	-75.461594	-0.006773	0.002258	-1.002095	0.000453	-0.004392	0.001375	0.063717	0.257348	0.279914	0.002045
0.773608	0.750874	-75.462209	-0.007677	0.002141	-1.001850	0.002655	-0.002402	0.002412	0.063804	0.257273	0.279817	0.002045
0.773581	0.749530	-75.462578	-0.005919	0.002258	-1.002096	0.003081	-0.004432	0.000184	0.063627	0.257506	0.279892	0.001789
0.772414	0.749381	-75.463254	-0.007949	0.001773	-1.002093	0.000026	-0.002212	0.002720	0.063417	0.257404	0.279870	0.002045
0.770531	0.745238	-75.461833	-0.007378	0.001652	-1.002094	-0.000883	-0.008173	0.004593	0.063504	0.257370	0.279955	0.002045
0.768943	0.743818	-75.461465	-0.007043	0.001652	-1.002094	-0.002039	-0.005978	0.005794	0.063455	0.257573	0.280029	0.002045
0.766963	0.743799	-75.462114	-0.006908	0.001534	-1.001729	-0.005390	-0.004619	0.007441	0.063413	0.257571	0.279808	0.002045
0.767122	0.744215	-75.462510	-0.006069	0.001537	-1.001487	-0.003480	-0.002765	0.007889	0.063368	0.257649	0.279906	0.001789
0.768454	0.743728	-75.463664	-0.005383	0.001173	-1.001604	-0.001579	-0.002064	0.006708	0.063241	0.257637	0.279988	0.002045
0.767040	0.744364	-75.466369	-0.004081	0.000686	-1.001842	-0.002734	0.000602	0.002904	0.063282	0.257684	0.279821	0.002045
0.765973	0.742510	-75.467257	-0.006445	0.000809	-1.001603	-0.003334	-0.002600	0.004797	0.063282	0.257683	0.279909	0.002045
0.765879	0.742098	-75.466287	-0.004342	0.000444	-1.001721	-0.001264	0.002179	0.002469	0.063413	0.257571	0.279851	0.002045
0.764214	0.739155	-75.466266	-0.005838	0.000447	-1.001476	-0.001280	-0.000878	0.002886	0.063406	0.257818	0.280021	0.001789
0.762160	0.736897	-75.465713	-0.006060	0.000444	-1.001839	-0.001871	-0.001742	0.003029	0.063411	0.257650	0.280258	0.002045
0.759891	0.735498	-75.468028	-0.005284	0.000801	-1.002330	-0.004661	-0.004300	0.001400	0.063369	0.257605	0.280207	0.002045
0.758211	0.736720	-75.469791	-0.004942	0.000547	-1.003183	-0.007715	-0.001616	-0.000184	0.063451	0.257737	0.280273	0.002045
0.758034	0.736926	-75.471088	-0.006124	0.000789	-1.003068	-0.006404	-0.002233	0.001574	0.063495	0.257699	0.280269	0.002045
0.756708	0.737950	-75.471396	-0.006189	0.001155	-1.002830	-0.006969	0.000962	0.003959	0.063622	0.257712	0.280099	0.002045
0.755864	0.738788	-75.472154	-0.003392	0.001763	-1.002592	-0.007103	0.002881	0.000292	0.063622	0.257712	0.280143	0.001789
0.755906	0.739317	-75.472017	-0.006128	0.002131	-1.002228	-0.004899	0.005015	0.001624	0.063623	0.257672	0.279961	0.002045
0.755560	0.738111	-75.471847	-0.004506	0.002125	-1.002716	-0.003868	0.006900	-0.000281	0.063451	0.257738	0.280142	0.002045
